Depth (m),Temperature (°C)
444.070,22.176
444.324,22.213
444.579,22.218
444.833,22.213
445.087,22.223
445.341,22.208
445.595,22.157
445.850,22.160
446.104,22.202
446.358,22.267
446.612,22.329
446.866,22.313
447.121,22.265
447.375,22.214
447.629,22.175
447.883,22.140
448.137,22.161
448.392,22.259
448.646,22.358
448.900,22.353
449.154,22.346
449.408,22.340
449.663,22.279
449.917,22.187
450.171,22.157
450.425,22.212
450.679,22.292
450.934,22.390
451.188,22.424
451.442,22.396
451.696,22.347
451.950,22.232
452.205,22.184
452.459,22.257
452.713,22.354
452.967,22.411
453.221,22.474
453.476,22.473
453.730,22.391
453.984,22.339
454.238,22.344
454.492,22.342
454.747,22.307
455.001,22.336
455.255,22.405
455.509,22.473
455.763,22.472
456.018,22.385
456.272,22.329
456.526,22.367
456.780,22.421
457.034,22.431
457.289,22.433
457.543,22.442
457.797,22.484
458.051,22.533
458.305,22.552
458.560,22.505
458.814,22.438
459.068,22.476
459.322,22.568
459.576,22.584
459.830,22.555
460.085,22.523
460.339,22.511
460.593,22.520
460.847,22.474
461.101,22.448
461.356,22.508
461.610,22.585
461.864,22.608
462.118,22.609
462.372,22.588
462.627,22.554
462.881,22.534
463.135,22.506
463.389,22.520
463.643,22.546
463.898,22.590
464.152,22.637
464.406,22.639
464.660,22.570
464.914,22.506
465.169,22.466
465.423,22.456
465.677,22.488
465.931,22.560
466.185,22.609
466.440,22.606
466.694,22.592
466.948,22.603
467.202,22.639
467.456,22.610
467.711,22.553
467.965,22.517
468.219,22.549
468.473,22.657
468.727,22.686
468.982,22.679
469.236,22.634
469.490,22.596
469.744,22.542
469.998,22.525
470.253,22.583
470.507,22.669
470.761,22.690
471.015,22.675
471.269,22.667
471.524,22.690
471.778,22.647
472.032,22.547
472.286,22.521
472.540,22.571
472.795,22.605
473.049,22.618
473.303,22.602
473.557,22.594
473.811,22.570
474.066,22.564
474.320,22.589
474.574,22.605
474.828,22.589
475.082,22.623
475.337,22.708
475.591,22.726
475.845,22.639
476.099,22.583
476.353,22.613
476.608,22.628
476.862,22.619
477.116,22.639
477.370,22.658
477.624,22.662
477.879,22.643
478.133,22.605
478.387,22.565
478.641,22.606
478.895,22.667
479.150,22.678
479.404,22.661
479.658,22.655
479.912,22.658
480.166,22.632
480.421,22.574
480.675,22.563
480.929,22.558
481.183,22.574
481.437,22.600
481.692,22.630
481.946,22.696
482.200,22.718
482.454,22.657
482.708,22.624
482.963,22.641
483.217,22.615
483.471,22.620
483.725,22.683
483.979,22.703
484.234,22.681
484.488,22.645
484.742,22.636
484.996,22.620
485.250,22.603
485.505,22.600
485.759,22.606
486.013,22.636
486.267,22.652
486.521,22.659
486.776,22.679
487.030,22.653
487.284,22.594
487.538,22.565
487.792,22.587
488.047,22.613
488.301,22.648
488.555,22.720
488.809,22.736
489.063,22.676
489.318,22.604
489.572,22.577
489.826,22.574
490.080,22.575
490.334,22.579
490.589,22.631
490.843,22.685
491.097,22.687
491.351,22.628
491.605,22.554
491.860,22.544
492.114,22.573
492.368,22.613
492.622,22.649
492.876,22.655
493.131,22.625
493.385,22.571
493.639,22.563
493.893,22.599
494.147,22.615
494.402,22.574
494.656,22.540
494.910,22.572
495.164,22.575
495.418,22.572
495.673,22.597
495.927,22.609
496.181,22.592
496.435,22.562
496.689,22.562
496.944,22.582
497.198,22.576
497.452,22.577
497.706,22.583
497.960,22.569
498.215,22.533
498.469,22.507
498.723,22.498
498.977,22.517
499.231,22.530
499.486,22.583
499.740,22.587
499.994,22.512
500.248,22.477
500.502,22.491
500.757,22.492
501.011,22.453
501.265,22.439
501.519,22.537
501.773,22.599
502.028,22.558
502.282,22.481
502.536,22.439
502.790,22.404
503.044,22.360
503.299,22.390
503.553,22.483
503.807,22.530
504.061,22.513
504.315,22.457
504.570,22.425
504.824,22.437
505.078,22.440
505.332,22.452
505.586,22.441
505.841,22.418
506.095,22.444
506.349,22.453
506.603,22.435
506.857,22.399
507.112,22.367
507.366,22.368
507.620,22.413
507.874,22.405
508.128,22.382
508.383,22.410
508.637,22.427
508.891,22.387
509.145,22.386
509.399,22.408
509.654,22.449
509.908,22.415
510.162,22.369
510.416,22.389
510.670,22.440
510.925,22.486
511.179,22.448
511.433,22.380
511.687,22.378
511.941,22.355
512.196,22.312
512.450,22.309
512.704,22.371
512.958,22.391
513.212,22.394
513.467,22.376
513.721,22.334
513.975,22.326
514.229,22.297
514.483,22.257
514.738,22.285
514.992,22.362
515.246,22.377
515.500,22.344
515.754,22.292
516.009,22.232
516.263,22.203
516.517,22.220
516.771,22.232
517.025,22.233
517.280,22.270
517.534,22.314
517.788,22.303
518.042,22.255
518.296,22.207
518.551,22.173
518.805,22.171
519.059,22.210
519.313,22.238
519.567,22.203
519.822,22.183
520.076,22.195
520.330,22.221
520.584,22.209
520.838,22.191
521.093,22.172
521.347,22.203
521.601,22.197
521.855,22.161
522.109,22.166
522.364,22.170
522.618,22.161
522.872,22.142
523.126,22.104
523.380,22.075
523.635,22.060
523.889,22.070
524.143,22.112
524.397,22.151
524.651,22.163
524.906,22.106
525.160,22.035
525.414,22.054
525.668,22.068
525.922,22.028
526.177,22.020
526.431,22.017
526.685,22.005
526.939,22.037
527.193,22.049
527.448,21.988
527.702,21.961
527.956,21.982
528.210,22.003
528.464,22.014
528.719,21.985
528.973,21.933
529.227,21.911
529.481,21.937
529.735,21.955
529.989,21.908
530.244,21.875
530.498,21.921
530.752,21.973
531.006,21.956
531.260,21.921
531.515,21.891
531.769,21.870
532.023,21.865
532.277,21.862
532.531,21.866
532.786,21.885
533.040,21.902
533.294,21.864
533.548,21.835
533.802,21.820
534.057,21.756
534.311,21.752
534.565,21.842
534.819,21.871
535.073,21.785
535.328,21.715
535.582,21.739
535.836,21.795
536.090,21.791
536.344,21.741
536.599,21.728
536.853,21.783
537.107,21.780
537.361,21.740
537.615,21.706
537.870,21.685
538.124,21.661
538.378,21.634
538.632,21.591
538.886,21.625
539.141,21.709
539.395,21.735
539.649,21.696
539.903,21.661
540.157,21.628
540.412,21.599
540.666,21.641
540.920,21.625
541.174,21.607
541.428,21.618
541.683,21.622
541.937,21.607
542.191,21.571
542.445,21.540
542.699,21.552
542.954,21.574
543.208,21.584
543.462,21.599
543.716,21.644
543.970,21.659
544.225,21.648
544.479,21.618
544.733,21.570
544.987,21.579
545.241,21.627
545.496,21.669
545.750,21.738
546.004,21.783
546.258,21.782
546.512,21.747
546.767,21.732
547.021,21.730
547.275,21.716
547.529,21.716
547.783,21.734
548.038,21.799
548.292,21.872
548.546,21.883
548.800,21.826
549.054,21.791
549.309,21.786
549.563,21.769
549.817,21.755
550.071,21.784
550.325,21.892
550.580,21.975
550.834,21.940
551.088,21.866
551.342,21.835
551.596,21.832
551.851,21.864
552.105,21.884
552.359,21.863
552.613,21.863
552.867,21.931
553.122,21.979
553.376,21.955
553.630,21.975
553.884,21.931
554.138,21.843
554.393,21.887
554.647,21.957
554.901,21.963
555.155,21.982
555.409,21.987
555.664,21.929
555.918,21.931
556.172,21.937
556.426,21.909
556.680,21.922
556.935,22.010
557.189,22.070
557.443,22.079
557.697,22.021
557.951,21.964
558.206,21.957
558.460,21.955
558.714,21.956
558.968,21.989
559.222,22.057
559.477,22.115
559.731,22.115
559.985,22.084
560.239,22.055
560.493,22.037
560.748,22.054
561.002,22.090
561.256,22.138
561.510,22.185
561.764,22.205
562.019,22.171
562.273,22.124
562.527,22.122
562.781,22.138
563.035,22.100
563.290,22.068
563.544,22.089
563.798,22.195
564.052,22.265
564.306,22.210
564.561,22.138
564.815,22.122
565.069,22.128
565.323,22.134
565.577,22.143
565.832,22.171
566.086,22.242
566.340,22.306
566.594,22.320
566.848,22.270
567.103,22.194
567.357,22.142
567.611,22.148
567.865,22.181
568.119,22.194
568.374,22.215
568.628,22.275
568.882,22.313
569.136,22.271
569.390,22.201
569.645,22.178
569.899,22.200
570.153,22.214
570.407,22.209
570.661,22.254
570.916,22.318
571.170,22.349
571.424,22.350
571.678,22.298
571.932,22.273
572.187,22.304
572.441,22.311
572.695,22.312
572.949,22.362
573.203,22.405
573.458,22.391
573.712,22.360
573.966,22.352
574.220,22.333
574.474,22.326
574.729,22.370
574.983,22.401
575.237,22.363
575.491,22.300
575.745,22.334
576.000,22.388
576.254,22.384
576.508,22.374
576.762,22.389
577.016,22.369
577.271,22.326
577.525,22.333
577.779,22.408
578.033,22.418
578.287,22.376
578.542,22.380
578.796,22.435
579.050,22.421
579.304,22.367
579.558,22.386
579.813,22.410
580.067,22.416
580.321,22.451
580.575,22.445
580.829,22.414
581.084,22.402
581.338,22.379
581.592,22.334
581.846,22.350
582.100,22.403
582.355,22.436
582.609,22.439
582.863,22.487
583.117,22.493
583.371,22.447
583.626,22.394
583.880,22.414
584.134,22.445
584.388,22.510
584.642,22.563
584.897,22.557
585.151,22.511
585.405,22.466
585.659,22.434
585.913,22.413
586.168,22.415
586.422,22.465
586.676,22.519
586.930,22.553
587.184,22.574
587.439,22.538
587.693,22.502
587.947,22.460
588.201,22.409
588.455,22.440
588.710,22.530
588.964,22.584
589.218,22.581
589.472,22.529
589.726,22.479
589.981,22.491
590.235,22.524
590.489,22.470
590.743,22.434
590.997,22.465
591.252,22.522
591.506,22.556
591.760,22.616
592.014,22.643
592.268,22.588
592.523,22.518
592.777,22.496
593.031,22.520
593.285,22.538
593.539,22.573
593.794,22.572
594.048,22.539
594.302,22.511
594.556,22.475
594.810,22.451
595.065,22.494
595.319,22.577
595.573,22.546
595.827,22.531
596.081,22.608
596.336,22.648
596.590,22.599
596.844,22.598
597.098,22.629
597.352,22.598
597.607,22.544
597.861,22.565
598.115,22.625
598.369,22.688
598.623,22.681
598.878,22.616
599.132,22.584
599.386,22.554
599.640,22.540
599.894,22.495
600.148,22.478
600.403,22.536
600.657,22.604
600.911,22.638
601.165,22.606
601.419,22.528
601.674,22.467
601.928,22.511
602.182,22.523
602.436,22.536
602.690,22.535
602.945,22.546
603.199,22.607
603.453,22.616
603.707,22.560
603.961,22.497
604.216,22.500
604.470,22.520
604.724,22.553
604.978,22.589
605.232,22.606
605.487,22.589
605.741,22.589
605.995,22.592
606.249,22.552
606.503,22.537
606.758,22.560
607.012,22.604
607.266,22.606
607.520,22.563
607.774,22.544
608.029,22.548
608.283,22.513
608.537,22.480
608.791,22.512
609.045,22.526
609.300,22.526
609.554,22.553
609.808,22.580
610.062,22.575
610.316,22.583
610.571,22.530
610.825,22.458
611.079,22.448
611.333,22.480
611.587,22.523
611.842,22.539
612.096,22.553
612.350,22.542
612.604,22.514
612.858,22.449
613.113,22.405
613.367,22.482
613.621,22.558
613.875,22.561
614.129,22.565
614.384,22.562
614.638,22.547
614.892,22.508
615.146,22.454
615.400,22.466
615.655,22.488
615.909,22.506
616.163,22.516
616.417,22.574
616.671,22.588
616.926,22.541
617.180,22.481
617.434,22.452
617.688,22.458
617.942,22.469
618.197,22.467
618.451,22.491
618.705,22.521
618.959,22.492
619.213,22.443
619.468,22.418
619.722,22.408
619.976,22.437
620.230,22.426
620.484,22.391
620.739,22.406
620.993,22.503
621.247,22.545
621.501,22.468
621.755,22.399
622.010,22.388
622.264,22.426
622.518,22.461
622.772,22.471
623.026,22.470
623.281,22.476
623.535,22.483
623.789,22.475
624.043,22.461
624.297,22.442
624.552,22.401
624.806,22.352
625.060,22.342
625.314,22.383
625.568,22.450
625.823,22.477
626.077,22.488
626.331,22.440
626.585,22.350
626.839,22.297
627.094,22.277
627.348,22.292
627.602,22.333
627.856,22.365
628.110,22.408
628.365,22.382
628.619,22.351
628.873,22.310
629.127,22.295
629.381,22.293
629.636,22.274
629.890,22.289
630.144,22.378
630.398,22.436
630.652,22.374
630.907,22.258
631.161,22.216
631.415,22.254
631.669,22.255
631.923,22.255
632.178,22.332
632.432,22.408
632.686,22.395
632.940,22.282
633.194,22.181
633.449,22.171
633.703,22.143
633.957,22.152
634.211,22.162
634.465,22.225
634.720,22.292
634.974,22.283
635.228,22.246
635.482,22.211
635.736,22.154
635.991,22.108
636.245,22.114
636.499,22.166
636.753,22.238
637.007,22.233
637.262,22.198
637.516,22.138
637.770,22.088
638.024,22.036
638.278,22.050
638.533,22.084
638.787,22.092
639.041,22.091
639.295,22.112
639.549,22.105
639.804,22.087
640.058,22.006
640.312,21.959
640.566,22.012
640.820,22.026
641.075,22.016
641.329,22.019
641.583,22.034
641.837,22.057
642.091,22.018
642.346,21.959
642.600,21.937
642.854,21.942
643.108,21.962
643.362,22.030
643.617,22.062
643.871,22.007
644.125,21.943
644.379,21.923
644.633,21.874
644.888,21.815
645.142,21.802
645.396,21.841
645.650,21.862
645.904,21.899
646.159,21.960
646.413,21.965
646.667,21.903
646.921,21.841
647.175,21.761
647.430,21.705
647.684,21.730
647.938,21.776
648.192,21.818
648.446,21.860
648.701,21.849
648.955,21.758
649.209,21.665
649.463,21.605
649.717,21.621
649.972,21.688
650.226,21.712
650.480,21.765
650.734,21.790
650.988,21.713
651.243,21.629
651.497,21.608
651.751,21.622
652.005,21.621
652.259,21.587
652.514,21.582
652.768,21.666
653.022,21.712
653.276,21.635
653.530,21.497
653.785,21.441
654.039,21.487
654.293,21.511
654.547,21.480
654.801,21.551
655.056,21.635
655.310,21.675
655.564,21.655
655.818,21.555
656.072,21.440
656.327,21.395
656.581,21.383
656.835,21.403
657.089,21.461
657.343,21.580
657.598,21.637
657.852,21.557
658.106,21.418
658.360,21.322
658.614,21.335
658.869,21.385
659.123,21.426
659.377,21.457
659.631,21.558
659.885,21.594
660.140,21.573
660.394,21.509
660.648,21.425
660.902,21.387
661.156,21.401
661.411,21.465
661.665,21.579
661.919,21.714
662.173,21.850
662.427,21.804
662.682,21.630
662.936,21.509
663.190,21.487
663.444,21.489
663.698,21.522
663.953,21.613
664.207,21.681
664.461,21.691
664.715,21.679
664.969,21.665
665.224,21.638
665.478,21.612
665.732,21.599
665.986,21.637
666.240,21.691
666.495,21.759
666.749,21.836
667.003,21.878
667.257,21.822
667.511,21.751
667.766,21.654
668.020,21.658
668.274,21.735
668.528,21.788
668.782,21.856
669.037,21.927
669.291,21.954
669.545,21.884
669.799,21.821
670.053,21.774
670.307,21.691
670.562,21.650
670.816,21.748
671.070,21.908
671.324,22.028
671.578,22.041
671.833,22.016
672.087,21.983
672.341,21.926
672.595,21.825
672.849,21.801
673.104,21.815
673.358,21.926
673.612,22.009
673.866,22.047
674.120,22.045
674.375,22.001
674.629,21.924
674.883,21.857
675.137,21.835
675.391,21.866
675.646,21.956
675.900,22.010
676.154,22.061
676.408,22.110
676.662,22.088
676.917,22.028
677.171,21.974
677.425,21.988
677.679,22.049
677.933,22.093
678.188,22.144
678.442,22.181
678.696,22.156
678.950,22.134
679.204,22.099
679.459,22.059
679.713,22.032
679.967,22.052
680.221,22.104
680.475,22.148
680.730,22.238
680.984,22.319
681.238,22.311
681.492,22.232
681.746,22.163
682.001,22.098
682.255,22.085
682.509,22.197
682.763,22.259
683.017,22.275
683.272,22.268
683.526,22.204
683.780,22.157
684.034,22.146
684.288,22.136
684.543,22.154
684.797,22.154
685.051,22.238
685.305,22.336
685.559,22.329
685.814,22.275
686.068,22.256
686.322,22.179
686.576,22.089
686.830,22.118
687.085,22.193
687.339,22.270
687.593,22.323
687.847,22.381
688.101,22.407
688.356,22.340
688.610,22.328
688.864,22.278
689.118,22.175
689.372,22.192
689.627,22.317
689.881,22.397
690.135,22.436
690.389,22.421
690.643,22.402
690.898,22.402
691.152,22.372
691.406,22.359
691.660,22.359
691.914,22.420
692.169,22.395
692.423,22.342
692.677,22.378
692.931,22.387
693.185,22.346
693.440,22.311
693.694,22.323
693.948,22.376
694.202,22.424
694.456,22.449
694.711,22.448
694.965,22.419
695.219,22.432
695.473,22.421
695.727,22.351
695.982,22.318
696.236,22.349
696.490,22.378
696.744,22.429
696.998,22.481
697.253,22.490
697.507,22.438
697.761,22.418
698.015,22.376
698.269,22.370
698.524,22.393
698.778,22.368
699.032,22.371
699.286,22.398
699.540,22.427
699.795,22.460
700.049,22.438
700.303,22.349
700.557,22.332
700.811,22.349
701.066,22.346
701.320,22.377
701.574,22.438
701.828,22.485
702.082,22.480
702.337,22.451
702.591,22.410
702.845,22.383
703.099,22.366
703.353,22.366
703.608,22.401
703.862,22.448
704.116,22.467
704.370,22.459
704.624,22.452
704.879,22.413
705.133,22.357
705.387,22.364
705.641,22.361
705.895,22.435
706.150,22.502
706.404,22.484
706.658,22.462
706.912,22.496
707.166,22.517
707.421,22.448
707.675,22.359
707.929,22.331
708.183,22.374
708.437,22.463
708.692,22.534
708.946,22.526
709.200,22.470
709.454,22.415
709.708,22.373
709.963,22.346
710.217,22.391
710.471,22.457
710.725,22.459
710.979,22.455
711.234,22.442
711.488,22.456
711.742,22.466
711.996,22.424
712.250,22.389
712.505,22.387
712.759,22.418
713.013,22.503
713.267,22.605
713.521,22.557
713.776,22.474
714.030,22.473
714.284,22.443
714.538,22.385
714.792,22.332
715.047,22.312
715.301,22.356
715.555,22.441
715.809,22.502
716.063,22.491
716.318,22.437
716.572,22.387
716.826,22.420
717.080,22.421
717.334,22.413
717.589,22.442
717.843,22.462
718.097,22.447
718.351,22.468
718.605,22.470
718.860,22.413
719.114,22.413
719.368,22.466
719.622,22.435
719.876,22.337
720.131,22.387
720.385,22.475
720.639,22.525
720.893,22.529
721.147,22.480
721.402,22.418
721.656,22.386
721.910,22.341
722.164,22.326
722.418,22.352
722.673,22.387
722.927,22.423
723.181,22.454
723.435,22.420
723.689,22.354
723.944,22.332
724.198,22.383
724.452,22.414
724.706,22.445
724.960,22.479
725.215,22.536
725.469,22.527
725.723,22.475
725.977,22.408
726.231,22.364
726.486,22.321
726.740,22.309
726.994,22.330
727.248,22.401
727.502,22.468
727.757,22.476
728.011,22.471
728.265,22.409
728.519,22.335
728.773,22.333
729.028,22.288
729.282,22.224
729.536,22.285
729.790,22.390
730.044,22.463
730.299,22.442
730.553,22.368
730.807,22.279
731.061,22.277
731.315,22.319
731.570,22.291
731.824,22.296
732.078,22.371
732.332,22.440
732.586,22.435
732.841,22.379
733.095,22.306
733.349,22.263
733.603,22.273
733.857,22.298
734.112,22.287
734.366,22.281
734.620,22.333
734.874,22.383
735.128,22.306
735.383,22.269
735.637,22.240
735.891,22.178
736.145,22.193
736.399,22.250
736.654,22.294
736.908,22.343
737.162,22.349
737.416,22.301
737.670,22.265
737.925,22.286
738.179,22.312
738.433,22.232
738.687,22.145
738.941,22.182
739.196,22.236
739.450,22.266
739.704,22.271
739.958,22.189
740.212,22.101
740.466,22.139
740.721,22.191
740.975,22.198
741.229,22.216
741.483,22.263
741.737,22.287
741.992,22.250
742.246,22.250
742.500,22.204
742.754,22.119
743.008,22.081
743.263,22.096
743.517,22.177
743.771,22.194
744.025,22.173
744.279,22.146
744.534,22.159
744.788,22.163
745.042,22.122
745.296,22.082
745.550,22.108
745.805,22.117
746.059,22.123
746.313,22.181
746.567,22.170
746.821,22.144
747.076,22.124
747.330,22.094
747.584,22.059
747.838,22.043
748.092,22.063
748.347,22.123
748.601,22.168
748.855,22.154
749.109,22.076
749.363,22.015
749.618,21.933
749.872,21.874
750.126,21.898
750.380,21.951
750.634,22.009
750.889,22.076
751.143,22.124
751.397,22.115
751.651,22.047
751.905,22.009
752.160,22.003
752.414,21.958
752.668,21.931
752.922,21.985
753.176,21.994
753.431,22.003
753.685,22.054
753.939,22.004
754.193,21.960
754.447,21.943
754.702,21.903
754.956,21.897
755.210,21.948
755.464,21.958
755.718,21.931
755.973,21.948
756.227,21.985
756.481,21.974
756.735,21.902
756.989,21.824
757.244,21.796
757.498,21.809
757.752,21.844
758.006,21.872
758.260,21.843
758.515,21.835
758.769,21.809
759.023,21.757
759.277,21.788
759.531,21.775
759.786,21.756
760.040,21.780
760.294,21.824
760.548,21.855
760.802,21.840
761.057,21.745
761.311,21.704
761.565,21.733
761.819,21.738
762.073,21.696
762.328,21.696
762.582,21.738
762.836,21.781
763.090,21.757
763.344,21.772
763.599,21.764
763.853,21.754
764.107,21.709
764.361,21.699
764.615,21.730
764.870,21.718
765.124,21.698
765.378,21.640
765.632,21.628
765.886,21.665
766.141,21.674
766.395,21.611
766.649,21.582
766.903,21.600
767.157,21.620
767.412,21.612
767.666,21.590
767.920,21.605
768.174,21.575
768.428,21.538
768.683,21.519
768.937,21.527
769.191,21.533
769.445,21.519
