Depth (m),Temperature (°C)
435.682,21.968
435.936,21.919
436.190,21.827
436.444,21.755
436.698,21.764
436.953,21.824
437.207,21.860
437.461,21.909
437.715,22.001
437.969,22.028
438.224,22.000
438.478,21.969
438.732,21.896
438.986,21.838
439.240,21.870
439.495,21.906
439.749,21.961
440.003,22.062
440.257,22.107
440.511,22.068
440.766,21.955
441.020,21.888
441.274,21.941
441.528,21.997
441.782,21.982
442.037,22.044
442.291,22.093
442.545,22.103
442.799,22.092
443.053,22.021
443.308,21.978
443.562,22.027
443.816,22.059
444.070,22.080
444.324,22.123
444.579,22.189
444.833,22.193
445.087,22.171
445.341,22.114
445.595,22.052
445.850,22.019
446.104,22.107
446.358,22.208
446.612,22.209
446.866,22.185
447.121,22.209
447.375,22.169
447.629,22.114
447.883,22.143
448.137,22.208
448.392,22.259
448.646,22.308
448.900,22.316
449.154,22.297
449.408,22.265
449.663,22.219
449.917,22.213
450.171,22.211
450.425,22.219
450.679,22.289
450.934,22.365
451.188,22.359
451.442,22.306
451.696,22.290
451.950,22.263
452.205,22.205
452.459,22.200
452.713,22.252
452.967,22.305
453.221,22.374
453.476,22.385
453.730,22.322
453.984,22.308
454.238,22.317
454.492,22.266
454.747,22.280
455.001,22.352
455.255,22.412
455.509,22.458
455.763,22.451
456.018,22.410
456.272,22.371
456.526,22.319
456.780,22.314
457.034,22.349
457.289,22.436
457.543,22.501
457.797,22.521
458.051,22.498
458.305,22.410
458.560,22.353
458.814,22.373
459.068,22.439
459.322,22.497
459.576,22.529
459.830,22.525
460.085,22.530
460.339,22.512
460.593,22.459
460.847,22.414
461.101,22.405
461.356,22.462
461.610,22.541
461.864,22.593
462.118,22.607
462.372,22.567
462.627,22.486
462.881,22.405
463.135,22.356
463.389,22.353
463.643,22.363
463.898,22.440
464.152,22.511
464.406,22.550
464.660,22.582
464.914,22.556
465.169,22.477
465.423,22.441
465.677,22.418
465.931,22.455
466.185,22.548
466.440,22.622
466.694,22.644
466.948,22.605
467.202,22.534
467.456,22.490
467.711,22.484
467.965,22.502
468.219,22.519
468.473,22.558
468.727,22.626
468.982,22.662
469.236,22.643
469.490,22.562
469.744,22.498
469.998,22.502
470.253,22.551
470.507,22.589
470.761,22.608
471.015,22.621
471.269,22.643
471.524,22.607
471.778,22.516
472.032,22.484
472.286,22.515
472.540,22.596
472.795,22.663
473.049,22.709
473.303,22.691
473.557,22.621
473.811,22.551
474.066,22.558
474.320,22.595
474.574,22.623
474.828,22.600
475.082,22.601
475.337,22.613
475.591,22.610
475.845,22.621
476.099,22.630
476.353,22.598
476.608,22.554
476.862,22.569
477.116,22.650
477.370,22.724
477.624,22.684
477.879,22.585
478.133,22.555
478.387,22.575
478.641,22.553
478.895,22.543
479.150,22.598
479.404,22.647
479.658,22.687
479.912,22.702
480.166,22.638
480.421,22.551
480.675,22.541
480.929,22.527
481.183,22.510
481.437,22.542
481.692,22.597
481.946,22.619
482.200,22.617
482.454,22.596
482.708,22.591
482.963,22.532
483.217,22.485
483.471,22.565
483.725,22.644
483.979,22.631
484.234,22.609
484.488,22.641
484.742,22.628
484.996,22.569
485.250,22.547
485.505,22.536
485.759,22.567
486.013,22.630
486.267,22.659
486.521,22.626
486.776,22.613
487.030,22.633
487.284,22.631
487.538,22.585
487.792,22.534
488.047,22.554
488.301,22.602
488.555,22.616
488.809,22.608
489.063,22.607
489.318,22.578
489.572,22.476
489.826,22.463
490.080,22.527
490.334,22.572
490.589,22.601
490.843,22.584
491.097,22.557
491.351,22.546
491.605,22.552
491.860,22.558
492.114,22.566
492.368,22.572
492.622,22.608
492.876,22.641
493.131,22.604
493.385,22.552
493.639,22.492
493.893,22.490
494.147,22.520
494.402,22.519
494.656,22.524
494.910,22.569
495.164,22.635
495.418,22.653
495.673,22.624
495.927,22.551
496.181,22.507
496.435,22.523
496.689,22.526
496.944,22.491
497.198,22.494
497.452,22.546
497.706,22.587
497.960,22.594
498.215,22.543
498.469,22.468
498.723,22.427
498.977,22.443
499.231,22.486
499.486,22.540
499.740,22.548
499.994,22.473
500.248,22.461
500.502,22.463
500.757,22.450
501.011,22.454
501.265,22.461
501.519,22.491
501.773,22.507
502.028,22.490
502.282,22.458
502.536,22.472
502.790,22.460
503.044,22.417
503.299,22.372
503.553,22.424
503.807,22.461
504.061,22.434
504.315,22.441
504.570,22.420
504.824,22.343
505.078,22.351
505.332,22.385
505.586,22.387
505.841,22.404
506.095,22.416
506.349,22.398
506.603,22.387
506.857,22.372
507.112,22.378
507.366,22.346
507.620,22.332
507.874,22.341
508.128,22.330
508.383,22.375
508.637,22.412
508.891,22.342
509.145,22.302
509.399,22.319
509.654,22.321
509.908,22.348
510.162,22.399
510.416,22.393
510.670,22.373
510.925,22.353
511.179,22.317
511.433,22.306
511.687,22.362
511.941,22.377
512.196,22.358
512.450,22.279
512.704,22.243
512.958,22.280
513.212,22.330
513.467,22.319
513.721,22.267
513.975,22.247
514.229,22.241
514.483,22.276
514.738,22.312
514.992,22.287
515.246,22.249
515.500,22.204
515.754,22.182
516.009,22.126
516.263,22.141
516.517,22.196
516.771,22.243
517.025,22.270
517.280,22.214
517.534,22.182
517.788,22.186
518.042,22.189
518.296,22.200
518.551,22.231
518.805,22.212
519.059,22.188
519.313,22.206
519.567,22.196
519.822,22.160
520.076,22.164
520.330,22.148
520.584,22.127
520.838,22.111
521.093,22.077
521.347,22.074
521.601,22.092
521.855,22.090
522.109,22.083
522.364,22.105
522.618,22.121
522.872,22.095
523.126,22.036
523.380,22.032
523.635,22.075
523.889,22.127
524.143,22.104
524.397,22.002
524.651,21.964
524.906,22.048
525.160,22.102
525.414,22.029
525.668,21.973
525.922,21.986
526.177,22.037
526.431,22.007
526.685,21.955
526.939,21.918
527.193,21.901
527.448,21.882
527.702,21.896
527.956,21.925
528.210,21.947
528.464,21.975
528.719,21.984
528.973,21.935
529.227,21.941
529.481,21.953
529.735,21.918
529.989,21.887
530.244,21.852
530.498,21.859
530.752,21.944
531.006,21.958
531.260,21.887
531.515,21.854
531.769,21.819
532.023,21.761
532.277,21.782
532.531,21.826
532.786,21.830
533.040,21.809
533.294,21.777
533.548,21.771
533.802,21.763
534.057,21.737
534.311,21.711
534.565,21.687
534.819,21.685
535.073,21.702
535.328,21.735
535.582,21.759
535.836,21.739
536.090,21.734
536.344,21.704
536.599,21.664
536.853,21.698
537.107,21.761
537.361,21.773
537.615,21.757
537.870,21.746
538.124,21.708
538.378,21.643
538.632,21.563
538.886,21.558
539.141,21.631
539.395,21.663
539.649,21.662
539.903,21.642
540.157,21.583
540.412,21.546
540.666,21.513
540.920,21.469
541.174,21.458
541.428,21.532
541.683,21.586
541.937,21.556
542.191,21.501
542.445,21.442
542.699,21.400
542.954,21.440
543.208,21.536
543.462,21.600
543.716,21.624
543.970,21.629
544.225,21.662
544.479,21.672
544.733,21.638
544.987,21.571
545.241,21.569
545.496,21.618
545.750,21.690
546.004,21.725
546.258,21.675
546.512,21.604
546.767,21.648
547.021,21.698
547.275,21.649
547.529,21.636
547.783,21.673
548.038,21.678
548.292,21.745
548.546,21.792
548.800,21.762
549.054,21.741
549.309,21.739
549.563,21.716
549.817,21.676
550.071,21.675
550.325,21.756
550.580,21.839
550.834,21.854
551.088,21.854
551.342,21.869
551.596,21.822
551.851,21.804
552.105,21.819
552.359,21.848
552.613,21.905
552.867,21.944
553.122,21.906
553.376,21.830
553.630,21.786
553.884,21.828
554.138,21.844
554.393,21.831
554.647,21.843
554.901,21.905
555.155,21.971
555.409,21.981
555.664,21.915
555.918,21.885
556.172,21.883
556.426,21.880
556.680,21.919
556.935,22.022
557.189,22.037
557.443,21.973
557.697,21.958
557.951,21.949
558.206,21.925
558.460,21.938
558.714,21.925
558.968,21.923
559.222,21.975
559.477,22.030
559.731,22.076
559.985,22.043
560.239,21.980
560.493,21.968
560.748,21.983
561.002,21.983
561.256,21.976
561.510,22.026
561.764,22.099
562.019,22.163
562.273,22.121
562.527,22.055
562.781,22.037
563.035,22.030
563.290,22.034
563.544,22.083
563.798,22.170
564.052,22.183
564.306,22.166
564.561,22.150
564.815,22.101
565.069,22.057
565.323,22.018
565.577,21.980
565.832,22.027
566.086,22.127
566.340,22.196
566.594,22.212
566.848,22.197
567.103,22.193
567.357,22.153
567.611,22.161
567.865,22.204
568.119,22.196
568.374,22.188
568.628,22.215
568.882,22.273
569.136,22.297
569.390,22.252
569.645,22.180
569.899,22.176
570.153,22.170
570.407,22.180
570.661,22.180
570.916,22.180
571.170,22.248
571.424,22.265
571.678,22.212
571.932,22.210
572.187,22.217
572.441,22.206
572.695,22.261
572.949,22.312
573.203,22.316
573.458,22.288
573.712,22.269
573.966,22.281
574.220,22.323
574.474,22.321
574.729,22.314
574.983,22.354
575.237,22.383
575.491,22.383
575.745,22.344
576.000,22.282
576.254,22.259
576.508,22.267
576.762,22.277
577.016,22.309
577.271,22.377
577.525,22.390
577.779,22.428
578.033,22.472
578.287,22.451
578.542,22.412
578.796,22.330
579.050,22.292
579.304,22.319
579.558,22.341
579.813,22.367
580.067,22.405
580.321,22.391
580.575,22.375
580.829,22.364
581.084,22.355
581.338,22.348
581.592,22.362
581.846,22.381
582.100,22.408
582.355,22.421
582.609,22.373
582.863,22.317
583.117,22.282
583.371,22.301
583.626,22.297
583.880,22.337
584.134,22.372
584.388,22.460
584.642,22.554
584.897,22.534
585.151,22.471
585.405,22.492
585.659,22.501
585.913,22.448
586.168,22.403
586.422,22.438
586.676,22.481
586.930,22.546
587.184,22.563
587.439,22.528
587.693,22.427
587.947,22.361
588.201,22.313
588.455,22.313
588.710,22.382
588.964,22.467
589.218,22.520
589.472,22.536
589.726,22.514
589.981,22.453
590.235,22.399
590.489,22.418
590.743,22.438
590.997,22.439
591.252,22.505
591.506,22.574
591.760,22.553
592.014,22.500
592.268,22.502
592.523,22.494
592.777,22.456
593.031,22.468
593.285,22.500
593.539,22.551
593.794,22.552
594.048,22.523
594.302,22.507
594.556,22.536
594.810,22.527
595.065,22.514
595.319,22.493
595.573,22.492
595.827,22.516
596.081,22.541
596.336,22.572
596.590,22.560
596.844,22.548
597.098,22.540
597.352,22.495
597.607,22.449
597.861,22.473
598.115,22.520
598.369,22.536
598.623,22.536
598.878,22.539
599.132,22.516
599.386,22.476
599.640,22.489
599.894,22.523
600.148,22.577
600.403,22.610
600.657,22.602
600.911,22.602
601.165,22.569
601.419,22.561
601.674,22.544
601.928,22.496
602.182,22.528
602.436,22.629
602.690,22.654
602.945,22.613
603.199,22.631
603.453,22.613
603.707,22.555
603.961,22.472
604.216,22.439
604.470,22.418
604.724,22.430
604.978,22.510
605.232,22.579
605.487,22.597
605.741,22.581
605.995,22.528
606.249,22.500
606.503,22.513
606.758,22.491
607.012,22.444
607.266,22.447
607.520,22.484
607.774,22.503
608.029,22.494
608.283,22.478
608.537,22.416
608.791,22.396
609.045,22.426
609.300,22.519
609.554,22.598
609.808,22.609
610.062,22.588
610.316,22.565
610.571,22.519
610.825,22.496
611.079,22.482
611.333,22.492
611.587,22.546
611.842,22.567
612.096,22.526
612.350,22.500
612.604,22.492
612.858,22.474
613.113,22.440
613.367,22.432
613.621,22.460
613.875,22.483
614.129,22.507
614.384,22.523
614.638,22.518
614.892,22.471
615.146,22.434
615.400,22.430
615.655,22.380
615.909,22.380
616.163,22.426
616.417,22.482
616.671,22.561
616.926,22.598
617.180,22.504
617.434,22.353
617.688,22.325
617.942,22.350
618.197,22.377
618.451,22.396
618.705,22.448
618.959,22.502
619.213,22.494
619.468,22.431
619.722,22.353
619.976,22.315
620.230,22.311
620.484,22.331
620.739,22.383
620.993,22.475
621.247,22.523
621.501,22.501
621.755,22.449
622.010,22.414
622.264,22.370
622.518,22.386
622.772,22.447
623.026,22.452
623.281,22.405
623.535,22.350
623.789,22.333
624.043,22.336
624.297,22.321
624.552,22.318
624.806,22.299
625.060,22.310
625.314,22.366
625.568,22.383
625.823,22.369
626.077,22.322
626.331,22.294
626.585,22.286
626.839,22.279
627.094,22.247
627.348,22.246
627.602,22.297
627.856,22.313
628.110,22.337
628.365,22.326
628.619,22.270
628.873,22.262
629.127,22.229
629.381,22.188
629.636,22.207
629.890,22.252
630.144,22.263
630.398,22.256
630.652,22.242
630.907,22.219
631.161,22.138
631.415,22.076
631.669,22.128
631.923,22.191
632.178,22.213
632.432,22.219
632.686,22.258
632.940,22.252
633.194,22.178
633.449,22.114
633.703,22.099
633.957,22.116
634.211,22.111
634.465,22.158
634.720,22.236
634.974,22.239
635.228,22.156
635.482,22.099
635.736,22.078
635.991,22.068
636.245,22.124
636.499,22.147
636.753,22.130
637.007,22.144
637.262,22.142
637.516,22.078
637.770,22.033
638.024,22.002
638.278,21.964
638.533,21.977
638.787,22.027
639.041,22.022
639.295,22.045
639.549,22.014
639.804,21.986
640.058,21.991
640.312,21.985
640.566,21.976
640.820,21.930
641.075,21.961
641.329,22.039
641.583,22.034
641.837,22.011
642.091,21.967
642.346,21.911
642.600,21.888
642.854,21.881
643.108,21.855
643.362,21.861
643.617,21.924
643.871,22.015
644.125,21.997
644.379,21.884
644.633,21.801
644.888,21.807
645.142,21.805
645.396,21.779
645.650,21.818
645.904,21.878
646.159,21.886
646.413,21.857
646.667,21.789
646.921,21.703
647.175,21.648
647.430,21.636
647.684,21.662
647.938,21.743
648.192,21.825
648.446,21.816
648.701,21.792
648.955,21.766
649.209,21.707
649.463,21.597
649.717,21.520
649.972,21.547
650.226,21.600
650.480,21.678
650.734,21.752
650.988,21.749
651.243,21.676
651.497,21.612
651.751,21.566
652.005,21.566
652.259,21.577
652.514,21.560
652.768,21.620
653.022,21.678
653.276,21.679
653.530,21.585
653.785,21.446
654.039,21.390
654.293,21.438
654.547,21.479
654.801,21.504
655.056,21.510
655.310,21.548
655.564,21.570
655.818,21.553
656.072,21.517
656.327,21.425
656.581,21.354
656.835,21.325
657.089,21.358
657.343,21.463
657.598,21.555
657.852,21.494
658.106,21.305
658.360,21.213
658.614,21.232
658.869,21.265
659.123,21.363
659.377,21.463
659.631,21.523
659.885,21.594
660.140,21.580
660.394,21.537
660.648,21.446
660.902,21.402
661.156,21.439
661.411,21.504
661.665,21.582
661.919,21.639
662.173,21.680
662.427,21.626
662.682,21.571
662.936,21.502
663.190,21.439
663.444,21.460
663.698,21.527
663.953,21.581
664.207,21.700
664.461,21.816
664.715,21.766
664.969,21.638
665.224,21.605
665.478,21.615
665.732,21.606
665.986,21.608
666.240,21.661
666.495,21.738
666.749,21.813
667.003,21.832
667.257,21.773
667.511,21.727
667.766,21.680
668.020,21.605
668.274,21.631
668.528,21.730
668.782,21.872
669.037,21.929
669.291,21.887
669.545,21.874
669.799,21.846
670.053,21.768
670.307,21.721
670.562,21.725
670.816,21.775
671.070,21.869
671.324,21.934
671.578,21.960
671.833,21.956
672.087,21.902
672.341,21.815
672.595,21.771
672.849,21.803
673.104,21.888
673.358,21.964
673.612,21.989
673.866,21.971
674.120,21.960
674.375,21.995
674.629,21.934
674.883,21.859
675.137,21.837
675.391,21.897
675.646,21.978
675.900,22.023
676.154,22.036
676.408,22.047
676.662,22.045
676.917,22.025
677.171,21.960
677.425,21.910
677.679,21.970
677.933,22.023
678.188,22.049
678.442,22.108
678.696,22.169
678.950,22.164
679.204,22.093
679.459,22.057
679.713,22.062
679.967,22.050
680.221,22.079
680.475,22.121
680.730,22.183
680.984,22.219
681.238,22.181
681.492,22.111
681.746,22.071
682.001,22.052
682.255,22.064
682.509,22.104
682.763,22.178
683.017,22.255
683.272,22.249
683.526,22.201
683.780,22.168
684.034,22.099
684.288,22.058
684.543,22.053
684.797,22.098
685.051,22.188
685.305,22.279
685.559,22.267
685.814,22.233
686.068,22.245
686.322,22.224
686.576,22.139
686.830,22.107
687.085,22.188
687.339,22.231
687.593,22.261
687.847,22.301
688.101,22.307
688.356,22.310
688.610,22.320
688.864,22.255
689.118,22.169
689.372,22.178
689.627,22.234
689.881,22.301
690.135,22.370
690.389,22.369
690.643,22.345
690.898,22.257
691.152,22.226
691.406,22.272
691.660,22.295
691.914,22.269
692.169,22.341
692.423,22.378
692.677,22.333
692.931,22.297
693.185,22.298
693.440,22.262
693.694,22.210
693.948,22.247
694.202,22.354
694.456,22.399
694.711,22.403
694.965,22.392
695.219,22.367
695.473,22.337
695.727,22.309
695.982,22.274
696.236,22.255
696.490,22.278
696.744,22.353
696.998,22.458
697.253,22.521
697.507,22.482
697.761,22.374
698.015,22.296
698.269,22.244
698.524,22.227
698.778,22.289
699.032,22.410
699.286,22.448
699.540,22.420
699.795,22.415
700.049,22.393
700.303,22.381
700.557,22.369
700.811,22.312
701.066,22.331
701.320,22.386
701.574,22.394
701.828,22.383
702.082,22.409
702.337,22.427
702.591,22.397
702.845,22.363
703.099,22.295
703.353,22.273
703.608,22.375
703.862,22.400
704.116,22.414
704.370,22.451
704.624,22.446
704.879,22.408
705.133,22.355
705.387,22.340
705.641,22.338
705.895,22.343
706.150,22.394
706.404,22.461
706.658,22.512
706.912,22.525
707.166,22.473
707.421,22.371
707.675,22.308
707.929,22.294
708.183,22.329
708.437,22.417
708.692,22.497
708.946,22.515
709.200,22.457
709.454,22.386
709.708,22.383
709.963,22.436
710.217,22.432
710.471,22.405
710.725,22.386
710.979,22.426
711.234,22.454
711.488,22.462
711.742,22.425
711.996,22.368
712.250,22.317
712.505,22.307
712.759,22.340
713.013,22.428
713.267,22.470
713.521,22.420
713.776,22.404
714.030,22.467
714.284,22.448
714.538,22.401
714.792,22.389
715.047,22.410
715.301,22.449
715.555,22.524
715.809,22.558
716.063,22.504
716.318,22.360
716.572,22.303
716.826,22.324
717.080,22.342
717.334,22.392
717.589,22.426
717.843,22.442
718.097,22.475
718.351,22.492
718.605,22.470
718.860,22.413
719.114,22.378
719.368,22.370
719.622,22.350
719.876,22.328
720.131,22.331
720.385,22.352
720.639,22.379
720.893,22.394
721.147,22.380
721.402,22.404
721.656,22.358
721.910,22.314
722.164,22.346
722.418,22.423
722.673,22.458
722.927,22.431
723.181,22.330
723.435,22.261
723.689,22.309
723.944,22.378
724.198,22.352
724.452,22.310
724.706,22.326
724.960,22.360
725.215,22.418
725.469,22.429
725.723,22.425
725.977,22.391
726.231,22.291
726.486,22.264
726.740,22.266
726.994,22.281
727.248,22.314
727.502,22.331
727.757,22.328
728.011,22.293
728.265,22.269
728.519,22.306
728.773,22.288
729.028,22.259
729.282,22.246
729.536,22.270
729.790,22.351
730.044,22.369
730.299,22.349
730.553,22.326
730.807,22.250
731.061,22.259
731.315,22.316
731.570,22.298
731.824,22.294
732.078,22.329
732.332,22.351
732.586,22.352
732.841,22.290
733.095,22.232
733.349,22.227
733.603,22.243
733.857,22.249
734.112,22.285
734.366,22.307
734.620,22.287
734.874,22.243
735.128,22.188
735.383,22.204
735.637,22.258
735.891,22.260
736.145,22.213
736.399,22.238
736.654,22.267
736.908,22.251
737.162,22.236
737.416,22.213
737.670,22.187
737.925,22.178
738.179,22.157
738.433,22.161
738.687,22.190
738.941,22.221
739.196,22.224
739.450,22.215
739.704,22.202
739.958,22.177
740.212,22.178
740.466,22.150
740.721,22.094
740.975,22.110
741.229,22.108
741.483,22.125
741.737,22.175
741.992,22.203
742.246,22.155
742.500,22.147
742.754,22.112
743.008,22.039
743.263,22.017
743.517,22.108
743.771,22.196
744.025,22.164
744.279,22.053
744.534,22.007
744.788,22.014
745.042,22.016
745.296,22.033
745.550,22.089
745.805,22.152
746.059,22.192
746.313,22.207
746.567,22.172
746.821,22.094
747.076,22.046
747.330,21.998
747.584,22.006
747.838,22.009
748.092,22.003
748.347,22.005
748.601,22.049
748.855,22.113
749.109,22.082
749.363,22.006
749.618,21.989
749.872,21.968
750.126,21.911
750.380,21.910
750.634,21.998
750.889,22.041
751.143,22.048
751.397,22.015
751.651,21.961
751.905,21.947
752.160,21.974
752.414,21.963
752.668,21.939
752.922,21.932
753.176,21.966
753.431,21.991
753.685,21.974
753.939,21.933
754.193,21.896
754.447,21.899
754.702,21.935
754.956,21.958
755.210,21.887
755.464,21.880
755.718,21.928
755.973,21.954
756.227,21.921
756.481,21.860
756.735,21.799
756.989,21.783
757.244,21.777
757.498,21.789
757.752,21.804
758.006,21.818
758.260,21.795
758.515,21.778
758.769,21.784
759.023,21.796
759.277,21.837
759.531,21.832
759.786,21.796
760.040,21.776
760.294,21.805
760.548,21.825
760.802,21.780
761.057,21.730
761.311,21.718
761.565,21.719
761.819,21.711
762.073,21.655
762.328,21.659
762.582,21.693
762.836,21.725
763.090,21.710
763.344,21.686
763.599,21.671
763.853,21.636
764.107,21.606
764.361,21.553
764.615,21.566
764.870,21.697
765.124,21.742
765.378,21.706
765.632,21.694
765.886,21.646
766.141,21.605
766.395,21.589
766.649,21.594
766.903,21.569
767.157,21.584
767.412,21.607
767.666,21.571
767.920,21.521
768.174,21.524
768.428,21.522
768.683,21.483
768.937,21.436
769.191,21.455
769.445,21.563
